user_id,date,screen_time_minutes,keystroke_speed_wpm,sleep_hours_last_night,task_switch_frequency_per_hr,break_frequency_per_hr,stress_level,day_of_week,is_weekend,sleep_3d_avg,screen_time_3d_avg,stress_3d_avg,stress_7d_avg,wpm_7d_avg,wpm_drift,task_switch_7d_avg,task_switch_drift
U0104,2025-02-26,276.44,36.05,6.59,5.34,1.32,39.65,2,0,5.523333333333333,278.3933333333334,41.49333333333333,34.21142857142857,36.511428571428574,0.9873618079844799,5.942857142857143,0.8985561803141197
U0104,2025-02-27,292.74,33.36,3.47,8.53,1.36,71.43,3,0,5.086666666666667,306.92333333333335,53.14333333333334,36.99142857142857,35.98857142857143,0.9269606824100991,6.515714285714286,1.309140722651818
U0104,2025-02-28,303.53,31.38,5.33,5.81,0.44,78.13,4,0,5.13,290.90333333333336,63.070000000000014,41.544285714285714,35.86571428571428,0.8749300516007982,6.224285714285714,0.9334389409977997
U0104,2025-03-01,188.81,36.61,8.44,6.24,0.32,29.51,5,1,5.746666666666667,261.6933333333333,59.690000000000005,43.364285714285714,35.464285714285715,1.032305851917786,6.4957142857142856,0.9606319057789003
U0105,2025-01-01,409.19,67.53,6.71,4.73,1.43,29.21,2,0,6.71,409.19,29.21,29.21,67.53,0.9999998519176881,4.73,0.999997885839565
U0105,2025-01-02,308.8,76.02,6.74,4.91,3.0,27.27,3,0,6.725,358.995,28.240000000000002,28.240000000000002,71.775,1.0591430081305455,4.82,1.0186700857467101
U0105,2025-01-03,328.18,71.38,6.99,5.62,1.8,26.76,4,0,6.8133333333333335,348.72333333333336,27.74666666666667,27.74666666666667,71.64333333333333,0.9963242456161198,5.086666666666667,1.104847107115779
U0105,2025-01-04,215.77,78.52,10.21,3.37,2.51,0.0,5,1,7.98,284.25,18.01,20.810000000000002,73.3625,1.0703014387048644,4.657500000000001,0.7235625903111319
U0105,2025-01-05,182.26,83.15,11.03,1.58,1.88,0.0,6,1,9.410000000000002,242.07000000000002,8.92,16.648000000000003,75.32000000000001,1.1039563059006496,4.042,0.3908946291572758
U0105,2025-01-06,374.32,68.54,7.8,2.03,2.46,28.27,0,0,9.68,257.45,9.423333333333334,18.585,74.19,0.9238440593282035,3.706666666666667,0.5476603930025368
U0105,2025-01-07,388.91,85.17,7.1,4.62,1.92,29.94,1,0,8.643333333333333,315.16333333333336,19.403333333333332,20.207142857142856,75.75857142857141,1.12422907601962,3.837142857142857,1.2040177110484076
U0105,2025-01-08,412.04,70.14,7.49,4.94,1.28,28.97,2,0,7.463333333333334,391.75666666666666,29.060000000000002,20.17285714285714,76.13142857142859,0.921301387654625,3.867142857142857,1.2774255847879228
U0105,2025-01-09,367.34,63.83,6.77,6.96,1.56,43.57,3,0,7.12,389.43,34.160000000000004,22.50142857142857,74.39,0.8580453208703694,4.16,1.6730729012670644
U0105,2025-01-10,292.88,73.98,9.14,7.02,1.48,24.59,4,0,7.800000000000001,357.4199999999999,32.376666666666665,22.19142857142857,74.76142857142858,0.9895475717647945,4.36,1.6100880502567654
U0105,2025-01-11,198.12,69.5,9.12,6.07,1.19,7.71,5,1,8.343333333333334,286.1133333333333,25.289999999999996,23.292857142857144,73.47285714285715,0.9459274246759352,4.7457142857142856,1.2790460706434394
U0105,2025-01-12,218.34,71.81,9.7,3.95,1.99,0.0,6,1,9.32,236.44666666666663,10.766666666666666,23.292857142857144,71.85285714285715,0.9994034038645678,5.0842857142857145,0.7769020965679473
U0105,2025-01-13,415.19,69.25,6.42,5.21,1.83,41.51,0,0,8.413333333333332,277.21666666666664,16.406666666666666,25.184285714285714,71.95428571428572,0.96241647996912,5.538571428571428,0.9406740818368398
U0105,2025-01-14,333.86,64.61,7.16,6.57,2.25,40.53,1,0,7.759999999999999,322.4633333333333,27.346666666666664,26.697142857142858,69.01714285714286,0.9361440935376582,5.817142857142857,1.129418490685306
U0105,2025-01-15,416.07,59.94,6.41,4.91,1.57,45.17,2,0,6.663333333333334,388.3733333333333,42.40333333333333,29.01142857142857,67.56,0.8872112363512082,5.812857142857142,0.8446778292590799
U0105,2025-01-16,411.27,66.24,8.69,7.05,1.68,37.02,3,0,7.419999999999999,387.06666666666666,40.906666666666666,28.075714285714287,67.90428571428572,0.9754905680593696,5.825714285714286,1.2101499580554913
U0105,2025-01-17,358.12,75.15,9.13,3.2,2.72,32.86,4,0,8.076666666666666,395.15333333333336,38.349999999999994,29.25714285714286,68.07142857142857,1.1039872460039724,5.28,0.6060594582207232
U0105,2025-01-18,259.25,80.03,9.1,3.8,1.94,4.58,5,1,8.973333333333334,342.88000000000005,24.820000000000004,28.81,69.57571428571428,1.1502575190069886,4.9557142857142855,0.766790035304051
U0105,2025-01-19,297.12,81.71,9.51,1.57,2.34,6.3,6,1,9.246666666666668,304.83,14.579999999999998,29.71,70.99,1.1510070219739368,4.615714285714286,0.3401416338621365
U0105,2025-01-20,357.85,67.59,8.14,4.08,2.43,18.44,0,0,8.916666666666666,304.74,9.773333333333332,26.414285714285715,70.75285714285714,0.955296975648054,4.454285714285715,0.9159697204015257
U0105,2025-01-21,322.21,78.48,7.8,3.61,1.97,16.62,1,0,8.483333333333333,325.72666666666663,13.786666666666667,22.99857142857143,72.73428571428572,1.078995805613964,4.031428571428571,0.895461988577633
U0105,2025-01-22,367.0,71.46,7.11,1.36,1.62,32.87,2,0,7.683333333333334,349.02,22.643333333333327,21.24142857142857,74.38,0.9607420058158098,3.5242857142857145,0.3858927031824393
U0105,2025-01-23,424.06,73.62,8.84,2.75,1.8,15.77,3,0,7.916666666666667,371.09,21.75333333333333,18.205714285714283,75.4342857142857,0.9759486623808683,2.9099999999999997,0.9450139346600184
U0105,2025-01-24,316.1,79.41,6.15,11.0,2.37,37.45,4,0,7.366666666666667,369.05333333333334,28.696666666666662,18.86142857142857,76.04285714285713,1.0442794042841288,4.024285714285715,2.7333975385932656
U0105,2025-01-25,227.33,69.63,8.16,5.94,1.64,10.84,5,1,7.716666666666666,322.49666666666667,21.353333333333335,19.755714285714284,74.55714285714285,0.9339144177543414,4.33,1.371821312190965
U0105,2025-01-26,258.56,78.71,9.11,3.54,2.48,0.0,6,1,7.8066666666666675,267.33000000000004,16.096666666666668,18.85571428571429,74.12857142857142,1.061803672526003,4.611428571428571,0.7676563278828082
U0105,2025-01-27,367.33,67.88,7.72,2.59,2.59,23.59,0,0,8.33,284.4066666666667,11.476666666666667,19.59142857142857,74.16999999999999,0.9151946993131052,4.398571428571429,0.5888262027335437
U0105,2025-01-28,313.9,74.49,7.77,7.25,2.0,30.37,1,0,8.2,313.2633333333333,17.986666666666668,21.555714285714284,73.60000000000001,1.0120922537918131,4.918571428571428,1.4740022311891905
U0105,2025-01-29,377.21,71.04,9.99,7.09,2.67,14.65,2,0,8.493333333333332,352.81333333333333,22.87,18.95285714285714,73.53999999999999,0.9660047639373452,5.7371428571428575,1.235804618866451
U0105,2025-01-30,286.54,77.0,8.89,3.74,2.52,25.25,3,0,8.883333333333333,325.8833333333334,23.423333333333332,20.307142857142857,74.02285714285713,1.0402190967744775,5.878571428571429,0.6362079092453549
U0105,2025-01-31,293.34,73.05,7.59,5.3,1.85,32.58,4,0,8.823333333333332,319.03,24.159999999999997,19.611428571428572,73.11428571428571,0.9991206136411821,5.064285714285715,1.0465423622576766
U0105,2025-02-01,295.77,68.49,9.68,4.29,2.03,1.63,5,1,8.719999999999999,291.8833333333334,19.82,18.295714285714286,72.95142857142856,0.9388437204420546,4.828571428571428,0.888459698456246
U0105,2025-02-02,222.39,78.05,9.15,4.7,1.96,14.65,6,1,8.806666666666667,270.5,16.286666666666665,20.388571428571428,72.85714285714286,1.0712743627662638,4.994285714285715,0.9410736305733942
U0105,2025-02-03,346.84,67.85,6.43,2.8,1.44,34.35,0,0,8.42,288.3333333333333,16.87666666666667,21.925714285714285,72.85285714285715,0.9313291660430187,5.024285714285715,0.5572920383724002
U0105,2025-02-04,271.72,66.06,7.7,6.16,2.3,16.46,1,0,7.759999999999999,280.31666666666666,21.820000000000004,19.93857142857143,71.64857142857143,0.9220001105793999,4.868571428571428,1.2652556171392841
U0105,2025-02-05,270.17,71.82,8.65,3.49,1.7,19.22,2,0,7.593333333333334,296.24333333333334,23.343333333333334,20.59142857142857,71.75999999999999,1.0008359809314409,4.354285714285715,0.8015073456196131
U0105,2025-02-06,337.36,70.2,7.55,8.39,1.15,29.57,3,0,7.966666666666666,293.0833333333334,21.75,21.208571428571428,70.78857142857143,0.9916853620076377,5.018571428571429,1.6717871612553008
U0105,2025-02-07,352.85,75.71,7.35,6.73,2.54,34.75,4,0,7.8500000000000005,320.1266666666667,27.846666666666664,21.518571428571427,71.16857142857143,1.0638121272093441,5.222857142857143,1.2885642724425856
U0105,2025-02-08,292.32,66.32,7.54,3.87,2.6,3.24,5,1,7.4799999999999995,327.51000000000005,22.52,21.74857142857143,70.85857142857142,0.9359487399116715,5.162857142857143,0.7495834955494
U0105,2025-02-09,243.43,82.93,8.72,4.01,2.65,0.15,6,1,7.87,296.20000000000005,12.713333333333333,19.677142857142858,71.55571428571429,1.1589568944738713,5.064285714285715,0.7918179005006195
U0105,2025-02-10,341.03,75.89,6.24,5.25,2.12,42.54,0,0,7.5,292.26,15.31,20.84714285714286,72.7042857142857,1.043817277293126,5.4142857142857155,0.969655201164536
U0105,2025-02-11,312.35,67.21,8.27,7.47,1.15,29.34,1,0,7.743333333333332,298.9366666666667,24.01,22.687142857142856,72.86857142857143,0.9223453878525384,5.601428571428571,1.3335859895174889
U0105,2025-02-12,321.92,76.79,9.02,3.68,2.16,21.8,2,0,7.843333333333333,325.1,31.22666666666667,23.055714285714284,73.57857142857142,1.043646106096054,5.628571428571428,0.6538059450148186
U0105,2025-02-13,306.44,82.29,6.95,5.78,2.03,36.52,3,0,8.08,313.57,29.22,24.048571428571428,75.30571428571429,1.0927456150316937,5.255714285714285,1.0997532758160016
U0105,2025-02-14,318.45,72.65,9.53,5.66,1.27,21.05,4,0,8.5,315.60333333333335,26.456666666666667,22.091428571428573,74.86857142857143,0.9703669899143466,5.102857142857142,1.1091803571493564
U0105,2025-02-15,304.74,72.09,10.84,4.92,1.83,0.0,5,1,9.106666666666667,309.8766666666667,19.19,21.62857142857143,75.69285714285715,0.9524014972763898,5.252857142857144,0.9366313417407146
U0105,2025-02-16,241.72,74.69,9.31,5.8,2.7,15.39,6,1,9.893333333333333,288.30333333333334,12.146666666666667,23.805714285714284,74.51571428571428,1.0023387777003614,5.508571428571429,1.052902652925682
U0105,2025-02-17,334.58,75.87,6.64,4.75,0.64,26.89,0,0,8.93,293.68,14.093333333333334,21.57,74.51285714285714,1.0182134027206462,5.437142857142858,0.8736189922929726
U0105,2025-02-18,365.85,65.37,9.01,3.54,1.86,22.99,1,0,8.319999999999999,314.05,21.756666666666664,20.662857142857142,74.25,0.8804039218311217,4.875714285714286,0.7260459764659141
U0105,2025-02-19,332.96,64.66,8.04,7.02,1.6,30.44,2,0,7.896666666666666,344.46333333333337,26.77333333333333,21.897142857142857,72.51714285714286,0.8916511122186322,5.352857142857142,1.3114467093336095
U0105,2025-02-20,450.7,79.95,6.81,9.15,3.1,32.55,3,0,7.953333333333332,383.17,28.659999999999997,21.330000000000002,72.18285714285715,1.1076035514323768,5.8342857142857145,1.5683126889841277
U0105,2025-02-21,442.95,71.45,6.89,6.67,1.69,34.61,4,0,7.246666666666665,408.86999999999995,32.53333333333333,23.267142857142858,72.01142857142857,0.9922034806890898,5.978571428571429,1.115649268925954
U0105,2025-02-22,182.36,69.47,10.1,6.66,2.07,7.23,5,1,7.933333333333333,358.67,24.796666666666667,24.3,71.63714285714286,0.9697481994927332,6.227142857142858,1.0695096383190024
U0105,2025-02-23,222.52,71.5,11.23,8.89,1.09,14.2,6,1,9.406666666666666,282.61,18.68,24.13,71.18142857142857,1.004475344063913,6.668571428571428,1.3331171097215582
U0105,2025-02-24,304.73,63.13,7.87,3.77,2.14,21.45,0,0,9.733333333333333,236.53666666666672,14.293333333333331,23.352857142857143,69.36142857142858,0.9101599000861058,6.528571428571428,0.5774608222700754
U0105,2025-02-25,419.03,70.36,9.55,6.0,2.28,29.21,1,0,9.55,315.4266666666667,21.62,24.24142857142857,70.07428571428571,1.0040771624288483,6.88,0.8720917556805877
U0105,2025-02-26,308.35,77.82,7.43,5.81,1.45,31.79,2,0,8.283333333333333,344.0366666666667,27.483333333333334,24.434285714285714,71.95428571428572,1.0815198623999553,6.707142857142857,0.8662393900584173
U0105,2025-02-27,394.88,67.03,9.61,7.02,2.03,33.47,3,0,8.863333333333333,374.08666666666664,31.49,24.565714285714286,70.10857142857142,0.956088379398919,6.402857142857142,1.0963838298333761
U0105,2025-02-28,363.5,77.21,7.65,3.56,1.39,29.17,4,0,8.229999999999999,355.57666666666665,31.47666666666667,23.788571428571426,70.93142857142857,1.088515918399834,5.958571428571429,0.597457640325226
U0105,2025-03-01,292.23,72.89,7.93,4.54,1.56,11.91,5,1,8.396666666666667,350.2033333333334,24.849999999999998,24.45714285714286,71.41999999999999,1.0205823269977141,5.655714285714285,0.8027265422869929
U0106,2025-01-01,320.49,49.78,7.83,6.19,2.06,13.69,2,0,7.83,320.49,13.69,13.69,49.78,0.9999997991161512,6.19,0.9999983844937246
U0106,2025-01-02,343.41,52.81,8.1,9.24,2.11,42.53,3,0,7.965,331.95000000000005,28.11,28.11,51.295,1.0295348416931782,7.715,1.1976653303106544
U0106,2025-01-03,310.77,52.1,5.86,5.55,1.45,42.72,4,0,7.263333333333333,324.89000000000004,32.98,32.98,51.56333333333333,1.010407716644699,6.993333333333333,0.7936118299163538
U0106,2025-01-04,199.36,61.19,9.13,3.06,2.04,0.0,5,1,7.696666666666668,284.5133333333333,28.416666666666668,24.735,53.97,1.133777814753045,6.010000000000001,0.5091505671371594
U0106,2025-01-05,168.67,51.84,7.94,2.54,1.73,0.0,6,1,7.643333333333334,226.26666666666665,14.24,19.788,53.544000000000004,0.968175525142775,5.316000000000001,0.47780196049292606
U0106,2025-01-06,267.25,53.59,6.27,9.18,2.41,36.72,0,0,7.780000000000001,211.76,12.24,22.61,53.55166666666667,1.0007156327442719,5.960000000000001,1.5402658720371274
U0106,2025-01-07,354.59,55.06,7.26,8.63,1.74,41.59,1,0,7.156666666666666,263.50333333333333,26.103333333333335,25.321428571428573,53.76714285714286,1.0240452966942881,6.341428571428572,1.3608899467831432
U0106,2025-01-08,406.65,52.4,6.95,2.55,1.84,38.35,2,0,6.826666666666665,342.83,38.88666666666666,28.844285714285714,54.14142857142857,0.9678353841830208,5.821428571428572,0.4380360573613738
U0106,2025-01-09,276.61,49.51,8.91,3.56,1.36,23.87,3,0,7.706666666666666,345.95,34.60333333333333,26.178571428571427,53.67,0.9224891144980222,5.01,0.7105774239971577
U0106,2025-01-10,284.31,56.32,6.86,7.25,2.04,30.29,4,0,7.573333333333334,322.52333333333337,30.83666666666667,24.40285714285714,54.27285714285715,1.037719268667977,5.252857142857144,1.3801986235000367
U0106,2025-01-11,190.01,59.06,9.95,3.6,1.44,0.0,5,1,8.573333333333332,250.31000000000003,18.05333333333333,24.40285714285714,53.96857142857143,1.0943404187521062,5.33,0.6754208716306349
U0106,2025-01-12,155.97,61.16,9.37,4.69,2.22,2.39,6,1,8.726666666666667,210.09666666666666,10.893333333333333,24.744285714285716,55.3,1.1059672502771698,5.637142857142857,0.8319802777846061
U0106,2025-01-13,269.35,58.29,7.58,2.66,2.19,17.77,0,0,8.966666666666667,205.10999999999999,6.72,22.037142857142857,55.971428571428575,1.041424009954873,4.7057142857142855,0.5652689869815093
U0106,2025-01-14,322.81,46.7,8.48,1.0,1.31,31.62,1,0,8.476666666666667,249.37666666666667,17.26,20.61285714285714,54.777142857142856,0.8525452230383747,3.615714285714286,0.27656976057355825
U0106,2025-01-15,249.56,56.14,9.36,3.09,2.25,17.06,2,0,8.473333333333334,280.5733333333333,22.150000000000002,17.571428571428573,55.311428571428564,1.0149799291063717,3.692857142857143,0.8367482177030854
U0106,2025-01-16,267.98,55.94,6.48,5.7,1.24,35.45,3,0,8.106666666666667,280.1166666666666,28.043333333333337,19.225714285714286,56.23,0.9948424337822455,3.9985714285714287,1.4255055453594792
U0106,2025-01-17,327.05,50.0,7.56,3.73,0.43,36.58,4,0,7.800000000000001,281.53000000000003,29.69666666666667,20.124285714285715,55.32714285714285,0.9037153986416435,3.495714285714286,1.0670177894873205
U0106,2025-01-18,242.69,60.06,9.72,5.6,1.95,3.02,5,1,7.920000000000001,279.24,25.016666666666666,20.555714285714284,55.46999999999999,1.0827472358487047,3.781428571428571,1.4809178819700892
U0106,2025-01-19,146.55,55.59,7.15,4.24,1.25,9.91,6,1,8.143333333333333,238.76333333333332,16.503333333333334,21.630000000000003,54.674285714285716,1.016748350824664,3.7171428571428575,1.1406579613352308
U0106,2025-01-20,373.87,58.9,8.03,7.45,1.87,25.83,0,0,8.3,254.36999999999998,12.92,22.78142857142857,54.76142857142857,1.0755743738027126,4.401428571428571,1.6926284166183332
U0106,2025-01-21,260.64,55.68,8.13,5.13,2.3,16.59,1,0,7.7700000000000005,260.3533333333333,17.44333333333333,20.634285714285713,56.044285714285714,0.9934998609645681,4.991428571428572,1.027759818454857
U0106,2025-01-22,354.97,54.57,7.15,3.5,1.66,26.34,2,0,7.7700000000000005,329.82666666666665,22.919999999999998,21.96,55.82,0.9776064174836228,5.05,0.6930679345189417
U0106,2025-01-23,400.23,59.3,4.69,3.43,1.64,49.66,3,0,6.656666666666667,338.6133333333333,30.863333333333333,23.990000000000002,56.300000000000004,1.053285780943911,4.725714285714285,0.7258146672603778
U0106,2025-01-24,254.8,46.12,8.28,4.04,2.56,20.97,4,0,6.706666666666666,336.6666666666667,32.32333333333333,21.759999999999998,55.74571428571429,0.8273280254395934,4.7700000000000005,0.8469583921207712
U0106,2025-01-25,235.61,60.36,8.93,2.92,1.03,8.01,5,1,7.3,296.88,26.213333333333328,22.472857142857144,55.78857142857144,1.0819418320804868,4.387142857142857,0.6655797267801735
U0106,2025-01-26,155.61,51.58,8.39,7.06,0.89,14.17,6,1,8.533333333333333,215.34,14.383333333333333,23.08142857142857,55.215714285714284,0.934154186461429,4.79,1.4739008895597296
U0106,2025-01-27,312.2,51.52,8.87,3.42,2.89,16.48,0,0,8.729999999999999,234.47333333333333,12.886666666666665,21.745714285714286,54.16142857142857,0.9512302730300448,4.214285714285714,0.8115234980798351
U0106,2025-01-28,328.68,56.43,9.66,5.08,2.08,16.2,1,0,8.973333333333334,265.49666666666667,15.616666666666667,21.689999999999998,54.26857142857143,1.039828175244887,4.207142857142857,1.2074674185833854
U0106,2025-01-29,248.02,43.56,7.48,3.5,2.52,23.69,2,0,8.67,296.3,18.790000000000003,21.311428571428568,52.69571428571429,0.8266325321542081,4.207142857142857,0.8319165285515451
U0106,2025-01-30,325.72,47.78,8.13,7.56,1.76,28.61,3,0,8.423333333333334,300.8066666666667,22.833333333333332,18.304285714285715,51.050000000000004,0.9359449684730717,4.797142857142857,1.5759347732151838
U0106,2025-01-31,308.51,55.53,6.68,6.47,2.45,33.92,4,0,7.43,294.0833333333333,28.74,20.154285714285713,52.394285714285715,1.059848199941722,5.144285714285715,1.2577037478683044
U0106,2025-02-01,218.07,59.75,8.18,9.04,2.25,9.34,5,1,7.663333333333334,284.09999999999997,23.956666666666667,20.344285714285714,52.30714285714286,1.1422911922425687,6.018571428571428,1.5020150690468828
U0106,2025-02-02,189.88,50.05,8.05,7.52,2.18,7.38,6,1,7.636666666666667,238.82000000000002,16.880000000000003,19.37428571428572,52.08857142857143,0.9608631801315818,6.084285714285714,1.2359688537727223
U0106,2025-02-03,243.06,62.3,7.56,5.87,2.25,21.3,0,0,7.93,217.00333333333333,12.673333333333337,20.062857142857144,53.62857142857143,1.1616939762424656,6.434285714285714,0.9122987597488194
U0106,2025-02-04,253.4,54.85,5.68,6.35,1.98,33.19,1,0,7.096666666666667,228.78,20.623333333333335,22.490000000000002,53.402857142857144,1.0270984112757777,6.615714285714285,0.9598344377367602
U0106,2025-02-05,346.88,51.1,8.42,7.41,2.36,36.99,2,0,7.22,281.11333333333334,30.493333333333336,24.390000000000004,54.480000000000004,0.9379587118284302,7.174285714285714,1.0328539964201564
U0106,2025-02-06,303.91,60.12,8.88,3.37,2.43,17.63,3,0,7.660000000000001,301.3966666666667,29.27,22.821428571428573,56.24285714285714,1.0689355478143552,6.575714285714286,0.5124910737698205
U0106,2025-02-07,226.93,44.37,5.58,5.81,2.45,47.6,4,0,7.626666666666668,292.5733333333333,34.07333333333334,24.775714285714287,54.64857142857143,0.8119149452761901,6.481428571428572,0.8964059345731668
U0106,2025-02-08,206.92,59.51,8.68,1.41,2.39,0.0,5,1,7.713333333333334,245.92,21.74333333333334,23.441428571428567,54.614285714285714,1.0896414431731596,5.391428571428571,0.26152574703756515
U0106,2025-02-09,232.75,57.33,7.87,6.32,1.72,14.59,6,1,7.376666666666666,222.20000000000002,20.730000000000004,24.471428571428568,55.65428571428571,1.0301091634384685,5.22,1.2107256499508623
U0106,2025-02-10,288.0,49.47,7.24,5.98,2.12,23.62,0,0,7.93,242.5566666666667,12.736666666666672,24.80285714285714,53.82142857142857,0.9191504596137168,5.235714285714286,1.1421533437726041
U0106,2025-02-11,221.3,48.8,6.17,9.82,1.84,29.84,1,0,7.093333333333334,247.35000000000002,22.683333333333337,24.324285714285715,52.957142857142856,0.9214996911114691,5.731428571428572,1.7133569308328724
U0106,2025-02-12,372.12,51.81,9.14,9.79,1.1,31.58,2,0,7.516666666666667,293.8066666666667,28.346666666666668,23.551428571428573,53.058571428571426,0.9764678701361006,6.071428571428571,1.6124679324057585
U0106,2025-02-13,271.79,51.94,7.62,2.62,1.56,22.46,3,0,7.643333333333334,288.40333333333336,27.960000000000004,24.24142857142857,51.88999999999999,1.0009633838960525,5.964285714285714,0.4392807006072086
U0106,2025-02-14,295.55,50.63,8.42,5.54,2.0,24.59,4,0,8.393333333333333,313.15333333333336,26.210000000000004,20.954285714285714,52.78428571428571,0.9591868057509638,5.925714285714285,0.9349068118737506
U0106,2025-02-15,193.75,51.18,7.41,6.92,2.32,6.47,5,1,7.816666666666666,253.69666666666672,17.840000000000003,21.87857142857143,51.59428571428571,0.9919701256010943,6.7128571428571435,1.030856093638507
U0106,2025-02-16,161.2,47.59,7.89,1.0,0.9,16.4,6,1,7.906666666666666,216.83333333333334,15.820000000000002,22.137142857142855,50.20285714285715,0.9479538263139039,5.952857142857143,0.16798627888074102
U0106,2025-02-17,390.04,53.5,7.22,4.71,2.15,26.22,0,0,7.506666666666667,248.33,16.363333333333337,22.50857142857143,50.77857142857143,1.053593828241474,5.771428571428571,0.8160876948975584
U0106,2025-02-18,304.35,64.0,6.03,6.39,1.6,44.34,1,0,7.046666666666667,285.1966666666667,28.986666666666668,24.580000000000002,52.95,1.2086872127125188,5.281428571428571,1.2098976280001634
U0106,2025-02-19,293.78,54.91,8.59,6.68,2.76,18.06,2,0,7.28,329.39000000000004,29.540000000000003,22.648571428571426,53.392857142857146,1.0284145231063098,4.837142857142857,1.3809776530290694
U0106,2025-02-20,319.25,52.69,9.62,4.75,2.34,22.72,3,0,8.08,305.79333333333335,28.37333333333334,22.685714285714287,53.5,0.9848596289982001,5.141428571428571,0.923865944134035
U0106,2025-02-21,370.3,48.57,7.34,6.97,2.31,24.95,4,0,8.516666666666666,327.7766666666667,21.910000000000007,22.737142857142857,53.205714285714286,0.9128717004053832,5.345714285714286,1.303845770464887
U0106,2025-02-22,268.85,54.51,8.12,6.23,1.66,1.38,5,1,8.36,319.4666666666667,16.350000000000005,22.009999999999998,53.68142857142857,1.0154347843616176,5.247142857142856,1.1873105605298333
U0106,2025-02-23,275.5,48.25,7.65,7.62,1.65,17.74,6,1,7.703333333333333,304.8833333333334,14.690000000000003,22.201428571428572,53.77571428571428,0.8972450048955972,6.192857142857142,1.2304478401072942
U0106,2025-02-24,408.89,58.5,8.36,8.85,1.9,30.66,0,0,8.043333333333333,317.7466666666667,16.593333333333337,22.835714285714285,54.489999999999995,1.0735912876507088,6.784285714285714,1.304483231968283
U0106,2025-02-25,349.11,60.59,7.86,4.66,1.8,15.54,1,0,7.956666666666666,344.5,21.313333333333336,18.721428571428568,54.00285714285714,1.1219774653763754,6.5371428571428565,0.712848559890752
U0106,2025-02-26,290.1,50.51,6.46,7.07,2.57,45.08,2,0,7.56,349.36666666666673,30.426666666666673,22.58142857142857,53.37428571428571,0.9463356719568089,6.5928571428571425,1.0723710711598056
U0106,2025-02-27,375.45,55.11,6.88,5.16,2.04,42.23,3,0,7.066666666666666,338.22,34.28333333333334,25.368571428571425,53.720000000000006,1.0258747159577966,6.651428571428572,0.775772029552361
U0106,2025-02-28,297.98,51.38,6.78,4.38,2.44,31.68,4,0,6.706666666666667,321.17666666666673,39.663333333333334,26.330000000000002,54.121428571428574,0.9493465317295572,6.281428571428571,0.6972924991932012
U0106,2025-03-01,215.44,51.06,8.19,6.0,1.55,12.14,5,1,7.283333333333334,296.29,28.683333333333337,27.867142857142856,53.62857142857143,0.9521042444131669,6.248571428571429,0.9602179420380442
U0107,2025-01-01,276.01,53.93,7.26,3.17,1.02,16.45,2,0,7.26,276.01,16.45,16.45,53.93,0.9999998145744827,3.17,0.9999968454358188
U0107,2025-01-02,265.66,58.87,9.11,2.66,1.69,14.08,3,0,8.184999999999999,270.83500000000004,15.265,15.265,56.4,1.0437941411712515,2.915,0.9125183104003074
U0107,2025-01-03,291.17,63.56,7.29,5.59,2.16,24.58,4,0,7.886666666666667,277.61333333333334,18.37,18.37,58.78666666666667,1.0811973665461498,3.8066666666666666,1.4684724996344143
U0107,2025-01-04,177.17,55.95,11.03,1.25,2.14,0.0,5,1,9.143333333333333,244.66666666666666,12.886666666666665,13.7775,58.0775,0.96336774768753,3.1675,0.3946317454404248
U0107,2025-01-05,239.7,64.35,9.68,2.34,1.85,0.0,6,1,9.333333333333334,236.01333333333332,8.193333333333333,11.022,59.331999999999994,1.0845747514705806,3.002,0.7794777499075619
U0107,2025-01-06,224.7,67.13,9.53,4.02,2.35,3.94,0,0,10.079999999999998,213.85666666666665,1.3133333333333332,9.841666666666667,60.63166666666666,1.107177035018494,3.171666666666667,1.2674684157590672
U0107,2025-01-07,355.82,60.35,10.87,6.25,3.19,6.53,1,0,10.026666666666666,273.4066666666667,3.49,9.368571428571428,60.59142857142857,0.9960153022090084,3.6114285714285717,1.730612296564052
U0107,2025-01-08,316.33,62.35,10.03,1.0,1.5,11.5,2,0,10.143333333333333,298.95,7.323333333333333,8.661428571428571,61.794285714285714,1.0089928087906959,3.301428571428571,0.30289826036874834
U0107,2025-01-09,337.16,51.95,9.35,5.26,2.65,28.89,3,0,10.083333333333332,336.43666666666667,15.64,10.777142857142858,60.80571428571428,0.8543603519283324,3.672857142857143,1.4321236776095903
U0107,2025-01-10,219.34,67.66,7.92,4.44,2.19,10.51,4,0,9.1,290.9433333333333,16.966666666666665,8.767142857142856,61.39142857142857,1.1021080719794176,3.5085714285714285,1.265468705911669
U0107,2025-01-11,191.04,68.42,11.41,7.46,1.79,0.0,5,1,9.56,249.17999999999998,13.133333333333333,8.767142857142856,63.17285714285714,1.0830599131313314,4.395714285714286,1.697103711496269
U0107,2025-01-12,132.03,51.32,10.5,3.02,2.3,0.0,6,1,9.943333333333333,180.8033333333333,3.503333333333332,8.767142857142856,61.31142857142857,0.837037936081235,4.492857142857143,0.6721765643128935
U0107,2025-01-13,339.23,60.38,9.79,7.38,2.18,13.47,0,0,10.566666666666665,220.76666666666665,4.489999999999999,10.12857142857143,60.34714285714285,1.0005443031079677,4.972857142857143,1.4840533213521259
U0107,2025-01-14,343.3,60.52,10.02,6.8,2.1,12.47,1,0,10.103333333333333,271.52,8.646666666666667,10.977142857142857,60.371428571428574,1.002460789937872,5.051428571428572,1.3461511812618019
